amphora_id,type,region,varietal,vintage,fixed_acidity,volatile_acidity,residual_sugar,chlorides,pH,sulphates,alcohol,quality_score
AMPH-2019,white,Chios,Aminean,-245,7.895,0.284,7.3,0.052,3.13,0.459,12.94,7.46
AMPH-2020,red,Kos,Argitis,-247,8.669,0.526,2.78,0.087,3.25,0.596,13.26,5.78
AMPH-2021,white,Kos,Duracina,-247,7.986,0.332,7.59,0.055,3.24,0.44,9.94,6.02
AMPH-2022,red,Kos,Duracina,-245,8.763,0.638,1.05,0.113,3.25,0.772,9.78,5.76
AMPH-2023,white,Rhodes,Duracina,-247,6.282,0.271,7.76,0.057,3.22,0.574,9.42,5.16
AMPH-2024,white,Chios,Eugenia,-246,6.424,0.33,6.8,0.047,3.09,0.515,10.32,7.38
AMPH-2025,red,Kos,Helvola,-246,7.856,0.502,2.49,0.094,3.32,0.577,11.98,5.21
AMPH-2026,red,Kos,Aminean,-247,8.474,0.548,4.0,0.095,3.4,0.661,12.13,7.82
AMPH-2027,red,Thasos,Eugenia,-245,8.577,0.568,2.37,0.107,3.32,0.728,9.41,8.88
AMPH-2028,white,Kos,Apian,-247,6.965,0.248,6.59,0.04,3.11,0.529,10.8,7.71
AMPH-2029,white,Rhodes,Argitis,-247,5.892,0.225,5.33,0.024,3.14,0.39,13.87,5.04
AMPH-2030,white,Rhodes,Eugenia,-247,7.162,0.293,7.42,0.038,3.32,0.439,10.44,7.64
AMPH-2031,red,Thasos,Duracina,-247,7.101,0.513,3.36,0.087,3.4,0.48,10.42,6.77
AMPH-2032,white,Chios,Eugenia,-247,6.866,0.235,4.58,0.057,3.17,0.531,10.1,7.75
AMPH-2033,white,Rhodes,Duracina,-247,6.016,0.303,4.92,0.044,3.23,0.515,9.35,3.99
AMPH-2034,white,Thasos,Duracina,-247,7.117,0.305,5.64,0.051,3.18,0.444,9.24,6.37
AMPH-2035,white,Kos,Helvola,-245,7.606,0.218,7.34,0.043,3.05,0.528,10.65,5.55
AMPH-2036,red,Kos,Aminean,-245,8.099,0.523,1.66,0.083,3.53,0.597,12.48,7.98
AMPH-2037,white,Thasos,Helvola,-245,6.393,0.237,7.18,0.061,3.09,0.2,11.2,6.08
AMPH-2038,red,Kos,Eugenia,-246,8.113,0.582,2.7,0.087,3.41,0.718,10.01,8.31
AMPH-2039,white,Kos,Argitis,-247,6.413,0.309,5.37,0.055,3.2,0.65,14.25,5.62
AMPH-2040,white,Chios,Aminean,-247,7.926,0.215,7.14,0.041,3.21,0.372,11.36,7.34
AMPH-2041,white,Rhodes,Helvola,-247,7.771,0.27,4.52,0.051,3.18,0.714,10.77,5.16
AMPH-2042,white,Kos,Eugenia,-246,6.003,0.344,6.32,0.041,3.29,0.765,10.04,7.58
AMPH-2043,red,Kos,Apian,-245,8.039,0.563,1.42,0.082,3.27,0.494,10.77,7.21
AMPH-2044,white,Kos,Helvola,-245,6.311,0.272,4.81,0.048,3.18,0.456,10.85,5.8
AMPH-2045,red,Kos,Helvola,-246,8.679,0.525,2.57,0.1,3.35,0.644,10.47,4.96
AMPH-2046,white,Kos,Duracina,-246,7.228,0.227,6.15,0.062,3.18,0.49,9.62,5.39
AMPH-2047,white,Thasos,Argitis,-245,7.441,0.312,6.12,0.051,3.28,0.424,13.9,6.83
AMPH-2048,red,Thasos,Argitis,-245,7.386,0.523,2.84,0.068,3.48,0.586,13.28,6.81
AMPH-2049,white,Thasos,Duracina,-245,6.93,0.277,8.88,0.048,3.26,0.362,10.5,6.51
AMPH-2050,white,Kos,Aminean,-247,7.259,0.244,7.67,0.023,3.07,0.3,12.75,7.96
AMPH-2051,white,Chios,Apian,-246,6.74,0.269,6.18,0.033,3.18,0.568,11.14,7.34
AMPH-2052,white,Rhodes,Argitis,-245,7.118,0.33,7.87,0.037,3.1,0.503,13.5,5.06
AMPH-2053,red,Thasos,Helvola,-246,8.171,0.566,2.49,0.096,3.23,0.601,10.62,6.2
AMPH-2054,white,Rhodes,Eugenia,-246,5.659,0.331,7.22,0.057,3.17,0.439,9.92,7.48
AMPH-2055,white,Chios,Aminean,-246,7.354,0.283,5.92,0.045,3.09,0.366,12.12,7.7
AMPH-2056,red,Thasos,Duracina,-246,7.626,0.55,1.52,0.084,3.47,0.7,9.33,6.02
AMPH-2057,white,Kos,Eugenia,-246,7.586,0.309,7.19,0.039,3.22,0.424,11.08,9.0
AMPH-2058,white,Kos,Helvola,-246,6.075,0.271,5.41,0.067,3.31,0.482,11.2,6.45
AMPH-2059,white,Rhodes,Eugenia,-246,6.863,0.224,6.59,0.027,3.31,0.431,10.13,7.83
AMPH-2060,red,Kos,Aminean,-247,7.895,0.449,1.21,0.093,3.18,0.601,12.22,8.25
AMPH-2061,white,Rhodes,Apian,-247,6.931,0.253,9.04,0.052,3.18,0.394,11.79,7.63
AMPH-2062,white,Kos,Eugenia,-245,6.992,0.187,6.17,0.041,3.24,0.552,10.18,8.13
AMPH-2063,white,Kos,Aminean,-247,5.508,0.295,5.85,0.064,3.06,0.592,12.28,8.4
AMPH-2064,white,Kos,Apian,-245,6.533,0.301,5.94,0.048,3.22,0.365,11.52,8.2
AMPH-2065,white,Rhodes,Apian,-245,6.376,0.275,5.11,0.044,3.35,0.407,11.28,7.76
AMPH-2066,white,Kos,Apian,-245,6.994,0.329,5.49,0.055,3.19,0.355,11.59,8.22
AMPH-2067,red,Chios,Eugenia,-247,7.506,0.456,3.07,0.076,3.24,0.658,9.89,7.55
AMPH-2068,white,Kos,Aminean,-247,6.846,0.262,7.36,0.042,3.08,0.628,11.52,8.22
AMPH-2069,white,Kos,Eugenia,-245,7.668,0.306,6.91,0.064,3.21,0.575,9.66,8.07
AMPH-2070,red,Thasos,Eugenia,-247,7.678,0.469,1.32,0.088,3.3,0.627,9.92,8.98
AMPH-2071,white,Thasos,Eugenia,-246,5.665,0.292,5.22,0.033,3.24,0.779,10.21,8.6
AMPH-2072,white,Kos,Argitis,-247,7.372,0.284,6.01,0.054,3.14,0.577,13.88,5.76
AMPH-2073,white,Kos,Apian,-246,6.294,0.189,4.75,0.03,3.27,0.648,11.14,7.71
AMPH-2074,white,Kos,Argitis,-247,6.351,0.309,8.63,0.069,3.18,0.31,14.28,5.73
AMPH-2075,white,Thasos,Helvola,-245,6.982,0.243,7.02,0.041,3.17,0.525,10.76,6.32
AMPH-2076,red,Kos,Apian,-246,7.902,0.492,1.87,0.096,3.26,0.666,11.7,7.75
AMPH-2077,white,Thasos,Duracina,-247,6.307,0.344,6.84,0.038,3.19,0.615,10.2,6.17
AMPH-2078,red,Rhodes,Argitis,-246,8.373,0.587,3.33,0.094,3.23,0.943,13.6,5.43
AMPH-2079,white,Kos,Argitis,-245,7.17,0.29,4.9,0.046,3.2,0.385,13.45,5.41
AMPH-2080,red,Chios,Apian,-247,7.443,0.613,3.68,0.081,3.24,0.499,11.41,6.84
AMPH-2081,white,Kos,Eugenia,-246,7.805,0.361,7.3,0.035,3.33,0.615,10.47,8.95
AMPH-2082,white,Rhodes,Apian,-245,6.912,0.214,5.95,0.038,3.23,0.499,11.57,8.15
AMPH-2083,white,Thasos,Argitis,-246,6.42,0.196,6.59,0.05,3.25,0.202,14.29,6.59
AMPH-2084,white,Chios,Apian,-245,7.777,0.279,6.04,0.05,3.25,0.604,12.04,7.77
AMPH-2085,red,Thasos,Helvola,-245,7.977,0.55,2.89,0.108,3.41,0.939,10.23,6.85
AMPH-2086,white,Thasos,Argitis,-246,6.713,0.218,7.33,0.078,3.18,0.372,14.54,6.39
AMPH-2087,white,Chios,Eugenia,-247,7.307,0.254,4.62,0.024,3.24,0.437,10.63,8.12
AMPH-2088,red,Chios,Duracina,-246,8.216,0.566,2.27,0.086,3.26,0.474,9.88,4.89
AMPH-2089,red,Kos,Argitis,-245,7.765,0.424,2.88,0.078,3.28,0.528,13.3,5.09
AMPH-2090,red,Chios,Aminean,-246,8.067,0.449,2.71,0.09,3.27,0.704,11.75,7.49
AMPH-2091,white,Chios,Aminean,-246,6.962,0.306,6.63,0.044,3.03,0.591,13.28,7.37
AMPH-2092,red,Rhodes,Apian,-245,7.268,0.476,4.47,0.078,3.49,0.78,11.49,7.29
AMPH-2093,white,Chios,Helvola,-247,6.337,0.295,7.98,0.042,3.11,0.611,11.3,4.98
AMPH-2094,white,Thasos,Duracina,-245,7.007,0.296,5.12,0.039,3.05,0.556,9.66,5.66
AMPH-2095,red,Rhodes,Aminean,-245,8.791,0.524,2.07,0.08,3.19,0.82,12.53,7.46
AMPH-2096,red,Thasos,Argitis,-247,7.218,0.538,0.6,0.087,3.37,0.38,13.08,6.36
AMPH-2097,white,Kos,Helvola,-246,6.652,0.358,7.09,0.047,3.17,0.385,11.24,6.24
AMPH-2098,red,Kos,Argitis,-245,8.447,0.496,4.73,0.076,3.25,0.743,13.09,6.1
AMPH-2099,white,Chios,Argitis,-246,6.171,0.24,5.44,0.047,3.19,0.546,13.26,4.93
AMPH-2100,white,Thasos,Helvola,-246,6.524,0.287,4.85,0.051,3.18,0.467,10.76,6.2
AMPH-2101,white,Chios,Aminean,-247,6.937,0.3,7.65,0.038,3.16,0.411,12.13,7.56
AMPH-2102,white,Thasos,Argitis,-247,7.051,0.242,7.18,0.067,3.15,0.597,13.78,6.33
AMPH-2103,white,Thasos,Argitis,-245,7.25,0.232,6.43,0.034,3.2,0.429,14.24,5.92
AMPH-2104,white,Thasos,Argitis,-246,7.265,0.125,6.74,0.064,3.09,0.606,14.34,6.68
AMPH-2105,red,Rhodes,Helvola,-245,8.213,0.46,3.15,0.075,3.3,0.923,10.66,4.59
AMPH-2106,white,Chios,Eugenia,-247,5.458,0.252,6.02,0.05,3.15,0.582,10.12,7.44
AMPH-2107,white,Kos,Argitis,-247,6.394,0.324,9.64,0.042,3.27,0.528,13.35,5.11
AMPH-2108,white,Kos,Argitis,-245,6.732,0.254,7.97,0.049,3.05,0.65,13.14,5.04
AMPH-2109,white,Kos,Argitis,-247,6.742,0.331,8.43,0.055,3.09,0.559,12.99,5.93
AMPH-2110,red,Thasos,Helvola,-247,8.712,0.45,4.96,0.107,3.39,0.85,11.46,6.09
AMPH-2111,white,Thasos,Helvola,-246,7.225,0.306,6.99,0.041,3.25,0.597,10.05,6.02
AMPH-2112,white,Thasos,Helvola,-247,6.968,0.285,4.17,0.063,3.22,0.251,11.43,7.08
AMPH-2113,white,Thasos,Helvola,-247,7.118,0.274,6.05,0.038,3.09,0.601,10.87,6.26
AMPH-2114,red,Kos,Helvola,-247,8.023,0.525,2.74,0.104,3.17,0.747,10.99,5.59
AMPH-2115,red,Kos,Duracina,-245,7.849,0.573,3.07,0.075,3.43,0.621,9.39,5.21
AMPH-2116,white,Chios,Aminean,-247,6.909,0.231,5.4,0.045,3.17,0.418,11.94,7.32
AMPH-2117,white,Chios,Aminean,-246,6.166,0.247,4.93,0.038,3.21,0.457,12.0,7.19
AMPH-2118,white,Thasos,Helvola,-245,6.766,0.338,6.58,0.04,3.3,0.2,10.92,6.66
AMPH-2119,white,Rhodes,Aminean,-245,6.532,0.243,8.04,0.034,3.12,0.419,11.93,7.27
AMPH-2120,red,Rhodes,Duracina,-245,8.252,0.573,4.39,0.079,3.36,0.641,8.88,5.32
AMPH-2121,white,Rhodes,Argitis,-246,6.979,0.249,5.7,0.06,3.09,0.402,13.72,5.15
AMPH-2122,white,Kos,Duracina,-247,6.306,0.349,6.27,0.047,3.2,0.536,9.42,5.32
AMPH-2123,red,Kos,Eugenia,-247,8.288,0.633,2.08,0.109,3.31,0.808,10.63,8.53
AMPH-2124,red,Thasos,Duracina,-245,8.964,0.485,2.54,0.082,3.25,0.597,9.78,6.04
AMPH-2125,red,Rhodes,Duracina,-245,9.25,0.467,1.02,0.103,3.3,0.682,9.84,5.37
AMPH-2126,red,Kos,Argitis,-247,9.777,0.419,2.4,0.076,3.28,0.547,14.88,5.82
AMPH-2127,white,Chios,Apian,-247,7.53,0.126,5.34,0.039,3.19,0.331,11.21,7.52
AMPH-2128,white,Thasos,Duracina,-246,7.636,0.33,8.67,0.042,3.26,0.634,9.85,6.33
AMPH-2129,white,Chios,Apian,-245,7.565,0.241,5.41,0.055,3.17,0.416,11.49,7.22
AMPH-2130,red,Rhodes,Helvola,-245,9.145,0.579,1.92,0.09,3.23,0.605,11.49,4.68
AMPH-2131,white,Rhodes,Duracina,-246,6.803,0.192,3.82,0.057,3.14,0.338,9.8,4.92
AMPH-2132,white,Thasos,Argitis,-246,6.086,0.258,7.28,0.031,3.28,0.442,13.07,6.07
AMPH-2133,red,Chios,Eugenia,-245,8.461,0.48,1.75,0.079,3.24,0.676,10.04,6.73
AMPH-2134,white,Thasos,Helvola,-245,7.177,0.246,5.97,0.046,3.27,0.552,10.78,6.62
AMPH-2135,red,Chios,Eugenia,-247,8.19,0.459,2.73,0.1,3.29,0.646,10.58,7.73
AMPH-2136,red,Chios,Apian,-245,7.87,0.567,1.14,0.079,3.28,0.693,11.52,7.32
AMPH-2137,white,Kos,Duracina,-246,7.376,0.32,6.59,0.035,3.21,0.317,10.27,4.73
AMPH-2138,white,Thasos,Duracina,-245,6.212,0.328,7.08,0.047,3.34,0.709,10.33,6.05
AMPH-2139,red,Rhodes,Aminean,-247,7.585,0.528,1.15,0.095,3.38,0.609,12.48,7.85
AMPH-2140,white,Kos,Duracina,-246,5.916,0.237,6.05,0.042,3.08,0.327,9.29,5.6
AMPH-2141,white,Kos,Eugenia,-247,6.783,0.351,6.88,0.045,3.28,0.579,10.07,8.02
AMPH-2142,white,Kos,Aminean,-245,7.063,0.26,6.39,0.047,3.14,0.502,12.15,8.41
AMPH-2143,red,Rhodes,Aminean,-247,8.647,0.528,2.28,0.089,3.43,0.469,12.15,7.72
AMPH-2144,red,Rhodes,Aminean,-246,8.796,0.54,2.98,0.085,3.25,0.261,12.79,7.87
AMPH-2145,white,Thasos,Argitis,-247,7.141,0.233,5.35,0.056,3.07,0.458,13.28,5.97
AMPH-2146,red,Chios,Eugenia,-246,8.641,0.451,2.93,0.082,3.39,0.848,10.53,7.45
AMPH-2147,red,Chios,Helvola,-247,6.988,0.497,1.12,0.073,3.42,0.89,10.38,4.89
AMPH-2148,white,Kos,Helvola,-245,7.357,0.153,6.88,0.033,3.11,0.65,11.25,4.81
AMPH-2149,red,Rhodes,Eugenia,-246,8.185,0.524,3.17,0.083,3.31,0.78,10.0,7.54
AMPH-2150,red,Rhodes,Apian,-246,7.906,0.489,1.36,0.106,3.32,0.337,11.12,7.35
AMPH-2151,white,Thasos,Duracina,-245,6.463,0.14,8.38,0.044,3.14,0.538,9.74,6.22
AMPH-2152,red,Chios,Eugenia,-246,8.952,0.563,1.64,0.075,3.33,0.718,10.18,8.14
AMPH-2153,red,Rhodes,Duracina,-245,8.192,0.584,0.96,0.087,3.47,0.632,9.94,5.74
AMPH-2154,white,Chios,Eugenia,-246,6.597,0.168,5.78,0.046,3.2,0.368,9.71,7.25
AMPH-2155,red,Kos,Argitis,-245,8.345,0.58,0.6,0.083,3.34,0.672,13.33,5.68
AMPH-2156,white,Kos,Eugenia,-245,7.491,0.251,7.01,0.053,3.08,0.377,10.35,8.02
AMPH-2157,red,Rhodes,Eugenia,-245,9.358,0.498,3.9,0.088,3.37,0.761,9.43,7.74
AMPH-2158,white,Rhodes,Eugenia,-245,7.146,0.276,5.45,0.065,3.21,0.253,10.58,7.76
AMPH-2159,white,Thasos,Helvola,-246,7.187,0.246,7.46,0.053,3.19,0.2,11.14,5.97
AMPH-2160,white,Rhodes,Argitis,-245,7.022,0.279,6.82,0.066,3.19,0.454,14.01,4.82
AMPH-2161,white,Rhodes,Argitis,-245,6.454,0.284,5.59,0.061,3.12,0.51,14.26,5.3
AMPH-2162,white,Rhodes,Duracina,-245,6.77,0.294,6.02,0.034,3.29,0.515,10.01,4.94
AMPH-2163,white,Thasos,Duracina,-246,6.826,0.341,6.3,0.033,3.16,0.509,9.97,6.22
AMPH-2164,white,Kos,Apian,-245,6.941,0.263,7.87,0.038,3.23,0.415,11.82,8.53
AMPH-2165,red,Thasos,Argitis,-246,8.589,0.417,2.49,0.091,3.4,0.641,13.16,6.21
AMPH-2166,white,Chios,Aminean,-245,6.96,0.17,7.33,0.052,3.16,0.324,12.42,7.4
AMPH-2167,white,Kos,Duracina,-246,5.915,0.299,7.15,0.035,3.1,0.354,8.87,5.01
AMPH-2168,white,Rhodes,Aminean,-245,7.384,0.417,7.65,0.066,3.15,0.205,12.85,7.87
AMPH-2169,white,Rhodes,Eugenia,-247,7.496,0.214,7.62,0.046,3.17,0.541,10.41,8.21
AMPH-2170,white,Rhodes,Aminean,-247,7.251,0.311,6.55,0.054,3.14,0.576,12.47,7.81
AMPH-2171,white,Kos,Helvola,-245,6.172,0.451,4.5,0.04,3.09,0.534,10.97,5.39
AMPH-2172,white,Thasos,Helvola,-247,6.703,0.284,4.48,0.052,3.16,0.472,10.97,5.99
AMPH-2173,white,Chios,Aminean,-247,8.444,0.288,5.34,0.04,3.27,0.5,12.72,7.06
AMPH-2174,red,Chios,Aminean,-247,8.22,0.548,1.04,0.096,3.36,0.742,12.2,7.96
AMPH-2175,red,Rhodes,Eugenia,-246,8.861,0.604,3.37,0.087,3.32,0.761,10.1,7.61
AMPH-2176,white,Thasos,Duracina,-247,7.079,0.342,5.15,0.056,3.22,0.407,9.27,6.12
AMPH-2177,white,Chios,Aminean,-246,7.304,0.3,5.46,0.061,2.99,0.295,11.43,7.28
AMPH-2178,red,Kos,Helvola,-247,8.009,0.487,2.17,0.084,3.14,0.931,11.41,5.89
AMPH-2179,red,Kos,Eugenia,-245,7.606,0.513,2.06,0.097,3.21,1.084,10.75,8.17
AMPH-2180,red,Rhodes,Helvola,-246,8.354,0.555,1.55,0.074,3.24,0.623,11.56,5.09
AMPH-2181,red,Kos,Apian,-247,7.588,0.502,2.56,0.088,3.28,0.795,11.29,8.92
AMPH-2182,red,Kos,Argitis,-247,8.763,0.506,1.37,0.078,3.4,0.801,14.12,5.22
AMPH-2183,red,Rhodes,Apian,-246,9.094,0.509,3.14,0.088,3.41,0.683,11.73,7.12
AMPH-2184,red,Kos,Helvola,-246,8.552,0.479,3.97,0.078,3.27,0.527,11.62,5.72
AMPH-2185,white,Thasos,Argitis,-247,7.669,0.301,6.82,0.061,3.07,0.573,14.19,6.32
AMPH-2186,white,Thasos,Helvola,-247,7.289,0.242,6.0,0.042,3.13,0.425,11.33,6.56
AMPH-2187,white,Chios,Apian,-245,6.664,0.224,5.13,0.036,3.15,0.2,10.81,7.01
AMPH-2188,white,Rhodes,Aminean,-245,7.632,0.383,10.12,0.042,3.38,0.489,12.25,7.02
AMPH-2189,red,Thasos,Argitis,-246,8.96,0.566,2.32,0.096,3.34,0.649,13.26,5.28
AMPH-2190,white,Thasos,Duracina,-246,6.638,0.312,5.55,0.047,3.24,0.447,9.81,5.88
AMPH-2191,red,Thasos,Duracina,-247,7.265,0.551,2.45,0.083,3.18,0.555,10.0,5.79
AMPH-2192,white,Kos,Duracina,-246,7.359,0.323,6.4,0.046,3.13,0.2,9.16,6.03
AMPH-2193,red,Kos,Helvola,-247,8.92,0.572,1.91,0.08,3.17,0.562,11.49,5.28
AMPH-2194,white,Chios,Apian,-247,6.414,0.343,5.08,0.032,3.24,0.447,11.04,7.54
AMPH-2195,white,Rhodes,Helvola,-247,6.513,0.365,6.1,0.047,2.98,0.339,11.32,5.86
AMPH-2196,white,Thasos,Helvola,-245,7.129,0.364,4.67,0.066,3.2,0.614,10.88,6.14
AMPH-2197,white,Rhodes,Aminean,-245,7.671,0.321,6.45,0.033,3.11,0.388,12.59,7.24
AMPH-2198,red,Chios,Apian,-246,8.446,0.555,4.18,0.092,3.52,0.613,10.92,6.85
AMPH-2199,white,Rhodes,Duracina,-246,6.923,0.357,8.07,0.039,3.28,0.739,8.94,5.34
AMPH-2200,white,Chios,Apian,-247,6.766,0.265,7.46,0.061,3.14,0.731,11.45,7.28
AMPH-2201,white,Kos,Helvola,-247,7.593,0.229,6.89,0.039,3.15,0.453,11.28,6.0
AMPH-2202,red,Thasos,Helvola,-247,7.903,0.543,2.34,0.093,3.33,0.852,10.94,6.06
AMPH-2203,white,Rhodes,Duracina,-245,6.634,0.263,6.47,0.049,2.98,0.604,9.25,5.29
AMPH-2204,white,Rhodes,Argitis,-245,6.457,0.337,6.14,0.054,3.13,0.448,14.62,4.48
AMPH-2205,red,Thasos,Duracina,-247,7.747,0.477,3.07,0.091,3.46,0.568,10.0,6.42
AMPH-2206,white,Kos,Eugenia,-247,5.883,0.349,7.09,0.041,3.19,0.366,9.93,7.54
AMPH-2207,red,Thasos,Argitis,-245,7.887,0.52,2.36,0.098,3.42,0.417,13.77,6.96
AMPH-2208,red,Kos,Duracina,-245,9.244,0.489,2.31,0.088,3.32,0.747,9.67,5.29
AMPH-2209,red,Kos,Argitis,-245,8.506,0.601,3.28,0.089,3.34,0.507,13.89,5.28
AMPH-2210,red,Kos,Apian,-246,9.244,0.44,1.46,0.088,3.4,0.636,11.44,8.2
AMPH-2211,white,Rhodes,Eugenia,-246,6.855,0.34,7.24,0.036,3.11,0.402,10.6,8.48
AMPH-2212,red,Kos,Eugenia,-246,7.576,0.491,1.24,0.097,3.35,0.737,10.08,8.05
AMPH-2213,white,Chios,Aminean,-246,7.554,0.294,6.44,0.058,3.17,0.532,12.69,8.02
AMPH-2214,red,Kos,Duracina,-246,9.196,0.437,2.73,0.075,3.33,0.612,9.63,5.62
AMPH-2215,white,Thasos,Duracina,-246,6.646,0.261,6.94,0.043,3.17,0.228,9.62,5.98
AMPH-2216,white,Chios,Aminean,-246,6.983,0.274,6.02,0.054,3.19,0.777,12.63,7.32
AMPH-2217,white,Rhodes,Apian,-245,7.451,0.245,8.1,0.035,3.11,0.578,12.46,7.05
AMPH-2218,red,Thasos,Duracina,-245,9.051,0.555,2.58,0.079,3.36,0.587,8.71,6.45
AMPH-2219,white,Rhodes,Aminean,-245,5.661,0.211,5.49,0.055,3.15,0.464,12.38,7.64
AMPH-2220,red,Chios,Apian,-246,8.257,0.532,0.6,0.087,3.31,0.508,11.96,7.32
AMPH-2221,red,Thasos,Duracina,-246,9.182,0.546,4.46,0.097,3.23,0.609,9.52,7.73
AMPH-2222,red,Chios,Duracina,-247,7.556,0.532,4.0,0.09,3.31,0.553,9.97,5.87
AMPH-2223,white,Chios,Aminean,-246,7.199,0.224,5.14,0.054,3.19,0.435,12.67,7.53
AMPH-2224,red,Rhodes,Argitis,-245,8.865,0.538,1.1,0.1,3.29,0.409,12.87,5.19
AMPH-2225,white,Chios,Eugenia,-247,7.762,0.349,4.99,0.063,3.24,0.511,10.22,7.19
AMPH-2226,red,Chios,Eugenia,-247,8.623,0.446,0.84,0.102,3.17,0.481,10.85,8.19
AMPH-2227,white,Thasos,Duracina,-247,7.639,0.255,6.49,0.039,3.11,0.542,9.6,6.25
AMPH-2228,red,Thasos,Helvola,-247,7.845,0.535,3.26,0.074,3.44,0.412,9.97,6.28
AMPH-2229,white,Thasos,Helvola,-245,6.533,0.338,4.29,0.042,3.25,0.336,10.23,7.22
AMPH-2230,red,Rhodes,Argitis,-246,8.757,0.518,3.2,0.088,3.42,0.58,14.23,5.72
AMPH-2231,white,Kos,Helvola,-247,7.008,0.175,4.51,0.045,3.17,0.462,10.44,5.23
AMPH-2232,white,Chios,Apian,-246,7.001,0.264,7.65,0.039,3.28,0.39,11.05,7.85
AMPH-2233,red,Chios,Aminean,-247,8.671,0.476,1.98,0.079,3.37,0.628,12.53,7.99
AMPH-2234,red,Rhodes,Aminean,-245,7.52,0.575,2.95,0.086,3.31,0.956,12.16,8.08
AMPH-2235,red,Kos,Helvola,-247,9.712,0.498,3.87,0.088,3.14,0.738,10.82,4.67
AMPH-2236,white,Rhodes,Argitis,-246,6.588,0.255,5.39,0.036,3.23,0.418,14.15,5.04
AMPH-2237,white,Rhodes,Argitis,-246,6.801,0.267,6.99,0.054,3.17,0.368,13.18,5.95
AMPH-2238,white,Kos,Aminean,-245,6.834,0.23,5.58,0.028,3.09,0.519,12.25,7.47
AMPH-2239,red,Rhodes,Argitis,-246,8.517,0.666,2.42,0.086,3.35,0.657,14.5,6.23
AMPH-2240,white,Kos,Argitis,-247,7.148,0.21,4.61,0.066,3.18,0.579,13.24,5.54
AMPH-2241,red,Thasos,Argitis,-245,9.082,0.64,4.15,0.094,3.31,0.506,13.39,6.6
AMPH-2242,white,Chios,Apian,-246,6.804,0.25,8.53,0.047,3.21,0.477,11.32,7.32
AMPH-2243,red,Chios,Eugenia,-245,8.694,0.519,2.33,0.084,3.26,0.561,11.11,7.67
AMPH-2244,white,Rhodes,Argitis,-247,7.02,0.241,6.04,0.053,3.3,0.2,13.85,5.43
AMPH-2245,red,Kos,Helvola,-246,8.008,0.507,2.18,0.082,3.29,0.551,10.1,6.48
AMPH-2246,white,Kos,Aminean,-247,5.729,0.302,7.19,0.051,3.18,0.522,12.33,7.88
AMPH-2247,white,Kos,Eugenia,-247,7.209,0.252,5.25,0.043,3.3,0.459,10.16,7.93
AMPH-2248,white,Chios,Apian,-247,6.96,0.314,5.92,0.04,3.18,0.602,12.37,7.92
AMPH-2249,white,Thasos,Helvola,-245,7.264,0.337,4.57,0.036,3.31,0.593,11.72,5.88
AMPH-2250,red,Thasos,Argitis,-246,8.479,0.594,3.16,0.081,3.45,0.698,14.58,6.87
AMPH-2251,red,Rhodes,Aminean,-246,8.33,0.628,4.76,0.082,3.18,0.699,13.54,7.65
AMPH-2252,red,Chios,Aminean,-247,7.847,0.529,4.8,0.074,3.25,0.857,12.88,7.8
AMPH-2253,white,Rhodes,Helvola,-246,7.379,0.223,6.55,0.046,3.31,0.408,10.72,5.69
AMPH-2254,white,Thasos,Apian,-247,7.318,0.337,8.53,0.043,3.13,0.354,11.25,8.81
AMPH-2255,white,Kos,Eugenia,-247,6.976,0.317,6.52,0.053,3.21,0.559,9.68,7.44
AMPH-2256,red,Rhodes,Argitis,-246,7.44,0.492,5.12,0.085,3.33,0.71,14.14,4.87
AMPH-2257,red,Thasos,Helvola,-245,8.837,0.516,2.0,0.07,3.31,0.526,10.63,6.6
AMPH-2258,white,Chios,Apian,-245,7.512,0.328,6.51,0.038,3.19,0.521,11.65,7.84
AMPH-2259,white,Rhodes,Duracina,-246,6.429,0.304,8.13,0.05,3.01,0.524,9.27,4.68
AMPH-2260,white,Chios,Eugenia,-246,7.231,0.259,5.41,0.044,3.23,0.301,9.95,8.27
AMPH-2261,red,Kos,Eugenia,-245,9.759,0.528,3.16,0.112,3.33,0.795,10.69,8.23
AMPH-2262,red,Thasos,Helvola,-247,7.377,0.533,2.11,0.074,3.24,0.44,11.11,6.72
AMPH-2263,red,Thasos,Argitis,-247,7.719,0.54,1.89,0.096,3.35,0.502,13.72,7.12
AMPH-2264,red,Chios,Aminean,-245,8.225,0.533,2.07,0.07,3.35,0.695,12.76,7.89
AMPH-2265,white,Chios,Eugenia,-245,7.398,0.316,5.08,0.043,3.18,0.423,10.77,7.62
AMPH-2266,red,Kos,Helvola,-246,9.136,0.549,1.21,0.07,3.2,0.678,11.18,5.6
AMPH-2267,white,Rhodes,Aminean,-246,6.502,0.268,5.95,0.045,3.13,0.556,12.28,8.14
AMPH-2268,white,Kos,Apian,-246,6.813,0.284,8.12,0.043,3.2,0.559,12.18,8.16
AMPH-2269,red,Kos,Argitis,-246,8.0,0.466,1.13,0.09,3.43,0.801,14.13,5.35
AMPH-2270,white,Chios,Aminean,-247,6.837,0.263,6.85,0.061,3.23,0.601,12.12,7.57
AMPH-2271,red,Chios,Apian,-245,9.382,0.607,2.55,0.072,3.57,0.759,11.35,7.44
AMPH-2272,red,Rhodes,Aminean,-246,8.565,0.489,2.07,0.085,3.24,0.7,12.02,7.24
